ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,P_TOTAL
7,Chiapas,57,Motozintla,76,Nueva Maravillas,-9226390,1517380,351
7,Chiapas,57,Motozintla,135,Villa Hermosa,-9220360,1517430,548
7,Chiapas,71,Villa Comaltitlán,54,Unión Hermosillo,-9233190,1517530,413
7,Chiapas,57,Motozintla,323,San Dimas,-9223140,1517570,395
7,Chiapas,57,Motozintla,13,Belisario Domínguez,-9222500,1517580,2011
7,Chiapas,57,Motozintla,532,El Paraíso Nuevo Milenio,-9222260,1518060,301
7,Chiapas,32,Escuintla,74,Veracruz,-9229440,1518070,609
7,Chiapas,57,Motozintla,312,Bandera Argentina,-9226320,1518220,347
7,Chiapas,57,Motozintla,236,Buenavista,-9218560,1518300,568
7,Chiapas,71,Villa Comaltitlán,33,Providencia,-9231480,1518310,425
7,Chiapas,3,Acapetahua,46,Soconusco,-9243370,1518510,2502
7,Chiapas,32,Escuintla,127,Francisco Villa,-9229540,1519000,371
7,Chiapas,32,Escuintla,1,Escuintla,-9239300,1519100,9570
7,Chiapas,3,Acapetahua,268,Jiquilpan (Rancho Quemado),-9248170,1519100,541
7,Chiapas,57,Motozintla,336,Tolimam,-9219440,1519110,364
7,Chiapas,32,Escuintla,110,Manacal Llano Grande,-9230110,1519120,391
7,Chiapas,71,Villa Comaltitlán,28,Monte Flor Arriba,-9235200,1519220,522
7,Chiapas,57,Motozintla,98,El Rosario (Agua Escondida),-9217330,1519300,399
7,Chiapas,57,Motozintla,306,Piedra Partida,-9226030,1519390,291
7,Chiapas,51,Mapastepec,339,José María Pino Suárez,-9254040,1519480,384
7,Chiapas,51,Mapastepec,313,Ibarra,-9257100,1520040,470
7,Chiapas,51,Mapastepec,345,Nicolás Bravo Dos Anexo Emiliano Zapata,-9250470,1520050,678
7,Chiapas,1,Acacoyagua,7,El Castaño,-9242470,1520100,395
7,Chiapas,57,Motozintla,48,Álvaro Obregón,-9218240,1520110,305
7,Chiapas,32,Escuintla,71,Unión Jamaica,-9231320,1520140,758
7,Chiapas,32,Escuintla,15,Cintalapa,-9236550,1520150,895
7,Chiapas,57,Motozintla,155,Nueva Esperanza,-9222570,1520180,351
7,Chiapas,32,Escuintla,322,4 de Octubre,-9232010,1520180,310
7,Chiapas,1,Acacoyagua,1,Acacoyagua,-9240270,1520220,7515
7,Chiapas,57,Motozintla,125,Tuixcum Grande,-9213090,1520270,416
7,Chiapas,3,Acapetahua,68,Jiquilpan (Estación Bonanza),-9244510,1520310,1119
7,Chiapas,57,Motozintla,47,Francisco I. Madero,-9225100,1520330,594
7,Chiapas,53,Mazapa de Madero,12,Libertad Frontera,-9210150,1520350,413
7,Chiapas,57,Motozintla,181,Chevolcán,-9219240,1520470,500
7,Chiapas,57,Motozintla,94,Rivera Morelos,-9213520,1520500,329
7,Chiapas,51,Mapastepec,43,Roberto Barrios,-9258460,1520540,406
7,Chiapas,32,Escuintla,28,La Independencia,-9234470,1520550,957
7,Chiapas,32,Escuintla,70,El Triunfo,-9232400,1520580,2719
7,Chiapas,1,Acacoyagua,2,Los Amates,-9241300,1521000,527
7,Chiapas,1,Acacoyagua,14,Hidalgo,-9244290,1521000,1209
7,Chiapas,57,Motozintla,104,San José Ixtepec,-9222390,1521060,642
7,Chiapas,32,Escuintla,325,Independencia I,-9235360,1521150,396
7,Chiapas,1,Acacoyagua,17,Jalapa,-9240530,1521150,849
7,Chiapas,32,Escuintla,26,Hoja Blanca,-9227290,1521250,310
7,Chiapas,32,Escuintla,39,Ovando Turquía,-9238050,1521330,367
7,Chiapas,57,Motozintla,1,Motozintla de Mendoza,-9214530,1521450,23755
7,Chiapas,57,Motozintla,164,Miguel Alemán,-9225030,1521540,627
7,Chiapas,57,Motozintla,16,Benito Juárez,-9218440,1521560,766
7,Chiapas,51,Mapastepec,205,Abraham González,-9253590,1521570,658
7,Chiapas,32,Escuintla,36,Nueva Francia,-9235200,1522140,313
7,Chiapas,57,Motozintla,300,El Remate,-9222310,1522160,321
7,Chiapas,51,Mapastepec,338,La Alianza,-9252180,1522180,806
7,Chiapas,32,Escuintla,29,Jalapa,-9231440,1522300,303
7,Chiapas,57,Motozintla,594,San Francisco (Barrio el Mojón),-9213320,1522400,297
7,Chiapas,57,Motozintla,132,Vicente Guerrero,-9218370,1522520,407
7,Chiapas,51,Mapastepec,346,Los Limones,-9251310,1523030,318
7,Chiapas,3,Acapetahua,12,Consuelo Ulapa,-9247350,1523050,1937
7,Chiapas,32,Escuintla,123,El Arenal,-9228560,1523070,325
7,Chiapas,53,Mazapa de Madero,1,Mazapa de Madero,-9211100,1523160,1580
7,Chiapas,1,Acacoyagua,6,Los Cacaos,-9239260,1523200,845
7,Chiapas,1,Acacoyagua,9,Constitución,-9244300,1523200,444
7,Chiapas,57,Motozintla,298,Ampliación Tres de Mayo,-9223160,1523210,321
7,Chiapas,51,Mapastepec,293,Barrita de Pajón,-9306100,1523510,375
7,Chiapas,70,El Porvenir,5,Chimalapa,-9214270,1523520,348
7,Chiapas,51,Mapastepec,53,Sesecapa,-9249190,1524030,2143
7,Chiapas,57,Motozintla,26,El Carrizal,-9218000,1524160,578
7,Chiapas,1,Acacoyagua,64,María Esther Zuno de Echeverría,-9243450,1524250,354
7,Chiapas,1,Acacoyagua,21,Nueva Libertad,-9242250,1524300,801
7,Chiapas,51,Mapastepec,19,Flores Magón,-9250150,1524330,592
7,Chiapas,70,El Porvenir,6,Chimale,-9214240,1524350,463
7,Chiapas,53,Mazapa de Madero,26,Villa Hidalgo,-9209100,1524490,356
7,Chiapas,6,Amatenango de la Frontera,17,Sabinalito,-9208360,1524550,338
7,Chiapas,53,Mazapa de Madero,30,Valle Obregón,-9209350,1524570,362
7,Chiapas,70,El Porvenir,21,El Roble,-9218470,1524570,308
7,Chiapas,70,El Porvenir,11,Nueva Libertad,-9213300,1525020,321
7,Chiapas,51,Mapastepec,20,Francisco Sarabia (La Blanca),-9259490,1525090,362
7,Chiapas,53,Mazapa de Madero,11,Juárez Chemale,-9212030,1525360,318
7,Chiapas,70,El Porvenir,13,Zapotillo,-9217070,1525370,389
7,Chiapas,70,El Porvenir,3,El Cambil,-9219150,1525400,706
7,Chiapas,70,El Porvenir,37,Male Uno,-9214500,1525560,466
7,Chiapas,69,Pijijiapan,4,Buenavista,-9307100,1525570,387
7,Chiapas,70,El Porvenir,9,Miravalle,-9213520,1525580,419
7,Chiapas,1,Acacoyagua,12,Las Golondrinas,-9239050,1526020,358
7,Chiapas,6,Amatenango de la Frontera,1,Amatenango de la Frontera,-9206550,1526030,781
7,Chiapas,1,Acacoyagua,62,Nueva Reforma,-9245020,1526030,347
7,Chiapas,69,Pijijiapan,160,Tutuán,-9305360,1526210,306
7,Chiapas,70,El Porvenir,32,Nueva Esperanza Uno,-9214300,1526260,585
7,Chiapas,70,El Porvenir,30,Capilla,-9215360,1526290,317
7,Chiapas,51,Mapastepec,1,Mapastepec,-9253300,1526300,17931
7,Chiapas,70,El Porvenir,4,Canadá,-9213340,1526480,641
7,Chiapas,51,Mapastepec,3,Adolfo Ruiz Cortínez,-9251090,1526500,471
7,Chiapas,70,El Porvenir,7,Male,-9214490,1526550,562
7,Chiapas,69,Pijijiapan,22,Isla Morelos,-9308240,1526560,309
7,Chiapas,69,Pijijiapan,59,La Esperanza (El Zapotal),-9309510,1526570,1031
7,Chiapas,70,El Porvenir,65,Unión Buenavista 2,-9218300,1527000,377
7,Chiapas,70,El Porvenir,31,Las Pilas,-9215270,1527070,529
7,Chiapas,70,El Porvenir,12,Las Salvias,-9218170,1527070,503
7,Chiapas,70,El Porvenir,34,Mojón,-9212570,1527110,344
7,Chiapas,70,El Porvenir,58,Cuatro Caminos,-9214310,1527160,301
7,Chiapas,70,El Porvenir,51,Quince de Mayo,-9215080,1527160,319
7,Chiapas,10,Bejucal de Ocampo,1,Bejucal de Ocampo,-9209290,1527180,315
7,Chiapas,10,Bejucal de Ocampo,9,El Pino,-9209530,1527180,530
7,Chiapas,70,El Porvenir,1,El Porvenir de Velasco Suárez,-9216460,1527200,1436
7,Chiapas,69,Pijijiapan,12,Las Cuaches,-9308510,1527310,340
7,Chiapas,51,Mapastepec,1168,Juan Sabines Guerrero,-9253340,1527560,373
7,Chiapas,51,Mapastepec,2,Adolfo López Mateos,-9300340,1527560,521
7,Chiapas,51,Mapastepec,1080,Generación 2000 Nuevo Milenio,-9253370,1528010,935
7,Chiapas,36,La Grandeza,21,Banderas,-9213050,1528030,300
7,Chiapas,51,Mapastepec,512,Nueva Costa Rica,-9248450,1528040,566
7,Chiapas,36,La Grandeza,2,Llano Grande,-9213540,1528240,293
7,Chiapas,80,Siltepec,25,El Rodeo,-9216220,1528300,806
7,Chiapas,80,Siltepec,5,Santo Domingo (La Cascada),-9224170,1529100,559
7,Chiapas,6,Amatenango de la Frontera,63,La Lagunita,-9206070,1529130,389
7,Chiapas,51,Mapastepec,73,General Nicolás Bravo,-9250570,1529180,421
7,Chiapas,80,Siltepec,121,Villa Morelos,-9228100,1529240,415
7,Chiapas,10,Bejucal de Ocampo,7,Ojo de Agua Grande,-9209440,1529250,609
7,Chiapas,10,Bejucal de Ocampo,2,Los Aguacatales,-9211250,1529320,392
7,Chiapas,10,Bejucal de Ocampo,19,Ojo de Agua Centro,-9210230,1529460,896
7,Chiapas,69,Pijijiapan,32,El Palmarcito,-9312500,1529510,1135
7,Chiapas,80,Siltepec,23,El Palmar Grande,-9215130,1530010,1127
7,Chiapas,80,Siltepec,53,Nueva Argentina,-9231110,1530060,340
7,Chiapas,6,Amatenango de la Frontera,49,La Rinconada,-9204450,1530090,426
7,Chiapas,51,Mapastepec,22,Nuevo Milenio Valdivia,-9256550,1530110,1789
7,Chiapas,51,Mapastepec,21,Guadalupe Victoria,-9252470,1530200,604
7,Chiapas,10,Bejucal de Ocampo,17,El Molino,-9208530,1530210,483
7,Chiapas,51,Mapastepec,46,Doctor Samuel León Brindis,-9258220,1530210,647
7,Chiapas,6,Amatenango de la Frontera,34,Nuevo Amatenango,-9206330,1530280,1594
7,Chiapas,36,La Grandeza,5,Toquín,-9212400,1530280,346
7,Chiapas,51,Mapastepec,162,La Victoria,-9250300,1530300,396
7,Chiapas,36,La Grandeza,1,La Grandeza,-9213300,1530330,1044
7,Chiapas,51,Mapastepec,34,José Pantaleón Domínguez,-9249580,1530460,426
7,Chiapas,6,Amatenango de la Frontera,13,Francisco I. Madero,-9205190,1530500,740
7,Chiapas,6,Amatenango de la Frontera,129,Miguel Hidalgo,-9205390,1531010,767
7,Chiapas,69,Pijijiapan,3,Las Brisas,-9307000,1531050,1718
7,Chiapas,80,Siltepec,16,Llano Grande,-9224420,1531060,455
7,Chiapas,80,Siltepec,22,El Palmarcito,-9215410,1531100,531
7,Chiapas,80,Siltepec,34,Vega del Rosario,-9218250,1531150,1014
7,Chiapas,36,La Grandeza,17,Bartolomé de las Casas,-9213100,1531180,402
7,Chiapas,36,La Grandeza,12,Francisco I. Madero,-9213390,1531190,303
7,Chiapas,80,Siltepec,28,San Lucas,-9219350,1531200,308
7,Chiapas,10,Bejucal de Ocampo,6,La Laguna,-9210190,1531290,575
7,Chiapas,51,Mapastepec,40,Progreso de Chiapas,-9257090,1531300,381
7,Chiapas,80,Siltepec,31,Toquiancito,-9220030,1531360,376
7,Chiapas,80,Siltepec,212,Los Cipreses,-9219010,1531390,336
7,Chiapas,10,Bejucal de Ocampo,26,La Hacienda,-9211040,1531450,306
7,Chiapas,80,Siltepec,32,Toquián Grande,-9221160,1531470,677
7,Chiapas,10,Bejucal de Ocampo,12,Reforma,-9207200,1532000,730
7,Chiapas,6,Amatenango de la Frontera,74,Palestina,-9207010,1532020,313
7,Chiapas,6,Amatenango de la Frontera,12,Escobillal,-9208270,1532110,366
7,Chiapas,80,Siltepec,15,Libertad Ventanas,-9216320,1532170,1283
7,Chiapas,80,Siltepec,133,El Bajío,-9215230,1532210,306
7,Chiapas,69,Pijijiapan,27,Miguel Alemán Valdez (Jericó),-9301020,1532300,794
7,Chiapas,80,Siltepec,58,La Laguna,-9221160,1532340,469
7,Chiapas,80,Siltepec,7,Las Cruces,-9219460,1532380,556
7,Chiapas,6,Amatenango de la Frontera,133,Nuevo Recuerdo,-9207360,1532450,395
7,Chiapas,69,Pijijiapan,8,Ceniceros,-9311130,1532480,353
7,Chiapas,80,Siltepec,2,Ángel Díaz,-9224140,1532580,587
7,Chiapas,69,Pijijiapan,24,Joaquín Miguel Gutiérrez (Margaritas),-9305350,1533010,1617
7,Chiapas,80,Siltepec,9,Cumbre Ventanas,-9217580,1533030,763
7,Chiapas,36,La Grandeza,3,La Pinada,-9213350,1533050,483
7,Chiapas,69,Pijijiapan,21,Hermenegildo Galeana,-9300250,1533100,1158
7,Chiapas,80,Siltepec,1,Siltepec,-9219250,1533200,3400
7,Chiapas,80,Siltepec,20,Las Moras,-9225440,1533330,565
7,Chiapas,11,Bella Vista,124,Los Tres Puentes,-9216090,1533380,337
7,Chiapas,6,Amatenango de la Frontera,55,Veinte de Noviembre,-9204410,1533420,954
7,Chiapas,6,Amatenango de la Frontera,28,Monte Ordóñez,-9210170,1533420,519
7,Chiapas,80,Siltepec,43,Vega de Juárez,-9224280,1533470,394
7,Chiapas,51,Mapastepec,50,Santa Rita de las Flores,-9250160,1534000,380
7,Chiapas,11,Bella Vista,51,La Independencia,-9216490,1534030,357
7,Chiapas,80,Siltepec,35,Vega de Guerrero,-9220440,1534060,339
7,Chiapas,80,Siltepec,21,Pablo Galeana,-9232230,1534120,513
7,Chiapas,69,Pijijiapan,40,Salto de Agua,-9311350,1534120,432
7,Chiapas,6,Amatenango de la Frontera,54,Tapitzalá Número Dos,-9209060,1534150,407
7,Chiapas,51,Mapastepec,55,Tres de Mayo,-9251580,1534150,473
7,Chiapas,6,Amatenango de la Frontera,26,La Montaña,-9211210,1534190,560
7,Chiapas,69,Pijijiapan,7,El Carmen,-9307390,1534220,1416
7,Chiapas,80,Siltepec,192,Rancho Bonito,-9239340,1534350,332
7,Chiapas,80,Siltepec,54,La Soledad,-9229160,1534370,951
7,Chiapas,11,Bella Vista,1,Bella Vista,-9214500,1535000,1672
7,Chiapas,6,Amatenango de la Frontera,37,Ojo de Agua las Cruces,-9202060,1535030,382
7,Chiapas,6,Amatenango de la Frontera,50,Río Guerrero,-9209240,1535060,939
7,Chiapas,80,Siltepec,44,Buenos Aires,-9229550,1535070,597
7,Chiapas,80,Siltepec,11,Escobillal,-9220230,1535080,332
7,Chiapas,11,Bella Vista,14,El Progreso,-9212590,1535100,965
7,Chiapas,11,Bella Vista,20,Unión Progreso,-9213440,1535100,585
7,Chiapas,69,Pijijiapan,53,Topón,-9315290,1535180,407
7,Chiapas,11,Bella Vista,112,Cuatro Caminos,-9212380,1535200,343
7,Chiapas,80,Siltepec,41,Campo Aéreo,-9228000,1535200,341
7,Chiapas,80,Siltepec,13,Honduras,-9228350,1535210,507
7,Chiapas,80,Siltepec,160,Nueva Lucha,-9224450,1535300,377
7,Chiapas,80,Siltepec,51,Guadalupe Victoria,-9220070,1535310,343
7,Chiapas,11,Bella Vista,3,Chemic,-9209300,1535330,369
7,Chiapas,51,Mapastepec,506,Las Palmas,-9244500,1535340,461
7,Chiapas,11,Bella Vista,15,La Rinconada,-9216050,1535360,1078
7,Chiapas,6,Amatenango de la Frontera,39,Pacayalito,-9205360,1535430,725
7,Chiapas,6,Amatenango de la Frontera,38,El Pacayal,-9202330,1535510,3045
7,Chiapas,6,Amatenango de la Frontera,2,Aguacatillo,-9201540,1535560,439
7,Chiapas,6,Amatenango de la Frontera,42,Plan Grande,-9201310,1535570,345
7,Chiapas,80,Siltepec,19,Matasano,-9233530,1536000,350
7,Chiapas,69,Pijijiapan,37,Progreso,-9308400,1536000,867
7,Chiapas,80,Siltepec,4,Capitán Luis A. Vidal,-9237440,1536030,563
7,Chiapas,6,Amatenango de la Frontera,45,Nueva Providencia,-9201170,1536090,498
7,Chiapas,6,Amatenango de la Frontera,36,Ojo de Agua,-9202270,1536180,390
7,Chiapas,6,Amatenango de la Frontera,14,Guadalupe Victoria,-9203550,1536240,1541
7,Chiapas,6,Amatenango de la Frontera,90,Villa Hidalgo,-9202120,1536390,299
7,Chiapas,6,Amatenango de la Frontera,16,Huixquilar,-9204070,1536480,302
7,Chiapas,6,Amatenango de la Frontera,79,El Zapotal,-9200420,1536510,357
7,Chiapas,80,Siltepec,37,Concepción Pinada,-9236040,1536520,323
7,Chiapas,11,Bella Vista,39,Cárdenas Ojo de Agua,-9211020,1536540,334
7,Chiapas,6,Amatenango de la Frontera,33,Nueva Morelia,-9208400,1536550,1032
7,Chiapas,80,Siltepec,27,San Antonio la Pinada,-9219180,1536550,699
7,Chiapas,6,Amatenango de la Frontera,4,Buenavista,-9203330,1536560,428
7,Chiapas,11,Bella Vista,17,San Juan Progreso,-9209060,1537000,420
7,Chiapas,69,Pijijiapan,13,Nueva Coapa (Estación Echegaray),-9309580,1537300,636
7,Chiapas,11,Bella Vista,9,Nuevo Yucatán,-9211490,1537370,326
7,Chiapas,6,Amatenango de la Frontera,44,Potrerillo,-9201170,1537390,2062
7,Chiapas,117,Montecristo de Guerrero,23,Laguna del Cofre,-9238300,1537390,1055
7,Chiapas,6,Amatenango de la Frontera,29,Monte Verde,-9205250,1537490,357
7,Chiapas,11,Bella Vista,22,Las Flores,-9212050,1537560,412
7,Chiapas,11,Bella Vista,13,El Platanar,-9215050,1537580,387
7,Chiapas,80,Siltepec,10,Las Delicias,-9230040,1538010,697
7,Chiapas,34,Frontera Comalapa,125,Agua Zarca,-9208410,1538030,1495
7,Chiapas,11,Bella Vista,12,Pacayal Viejo,-9218330,1538030,428
7,Chiapas,34,Frontera Comalapa,121,Huixnayal,-9207010,1538160,476
7,Chiapas,11,Bella Vista,16,San José las Chicharras,-9212240,1538360,1080
7,Chiapas,69,Pijijiapan,527,El Fortín,-9323050,1538360,414
7,Chiapas,69,Pijijiapan,468,El Vergel,-9258130,1538380,446
7,Chiapas,34,Frontera Comalapa,324,Loma Bonita,-9208560,1538400,389
7,Chiapas,69,Pijijiapan,20,Guanajuato,-9309170,1538440,708
7,Chiapas,34,Frontera Comalapa,112,El Triunfo de las Tres Maravillas,-9209230,1538490,1300
7,Chiapas,117,Montecristo de Guerrero,14,Emiliano Zapata,-9243200,1538560,316
7,Chiapas,11,Bella Vista,5,La Hacienda,-9216510,1538580,636
7,Chiapas,34,Frontera Comalapa,37,Monte Redondo,-9203020,1539080,1183
7,Chiapas,34,Frontera Comalapa,116,Rinconada,-9203570,1539200,398
7,Chiapas,34,Frontera Comalapa,1,Frontera Comalapa,-9208290,1539300,18704
7,Chiapas,11,Bella Vista,11,Nuevo Pacayal,-9218540,1539330,1019
7,Chiapas,69,Pijijiapan,34,Plan de Ayala,-9302110,1539400,662
20,Oaxaca,324,San Pedro Pochutla,84,Playa Zipolite,-9630420,1539450,1059
7,Chiapas,34,Frontera Comalapa,137,La Lima,-9207460,1539510,534
7,Chiapas,117,Montecristo de Guerrero,44,Puerto Rico,-9242440,1539510,322
7,Chiapas,34,Frontera Comalapa,14,Ciudad Cuauhtémoc,-9200160,1539520,2325
7,Chiapas,69,Pijijiapan,529,La Conquista,-9324540,1539520,473
7,Chiapas,34,Frontera Comalapa,396,Benito Juárez,-9207520,1539530,416
7,Chiapas,69,Pijijiapan,30,Nueva Flor,-9307320,1539550,374
20,Oaxaca,439,Santa María Tonameca,91,San Agustinillo,-9632370,1539560,291
7,Chiapas,34,Frontera Comalapa,5,Bellavista del Norte,-9209300,1539590,636
20,Oaxaca,324,San Pedro Pochutla,25,Puerto Ángel,-9629260,1540000,2645
20,Oaxaca,324,San Pedro Pochutla,148,Estacahuite,-9628580,1540010,323
20,Oaxaca,439,Santa María Tonameca,16,Mazunte,-9633130,1540030,873
7,Chiapas,11,Bella Vista,4,Emiliano Zapata,-9214190,1540090,1232
7,Chiapas,11,Bella Vista,19,Las Chicharras,-9212370,1540100,1324
7,Chiapas,8,Angel Albino Corzo,15,Nueva Independencia,-9234280,1540240,1283
7,Chiapas,34,Frontera Comalapa,58,El Portal,-9205450,1540350,1002
7,Chiapas,69,Pijijiapan,510,Lázaro Cárdenas del Río (Cuatro Vientos),-9322010,1540360,315
7,Chiapas,69,Pijijiapan,5,Cachimbo,-9314370,1540380,380
7,Chiapas,30,Chicomuselo,19,Las Flores,-9226090,1540480,452
7,Chiapas,30,Chicomuselo,54,Piedra Labrada,-9218180,1540510,1115
7,Chiapas,34,Frontera Comalapa,352,Nuevo Comalapa,-9207540,1540540,338
7,Chiapas,34,Frontera Comalapa,53,Paso Hondo,-9201110,1540550,3654
7,Chiapas,34,Frontera Comalapa,99,Santa Rita,-9202320,1540560,767
7,Chiapas,30,Chicomuselo,234,El Mirador Dos,-9221450,1541080,326
7,Chiapas,34,Frontera Comalapa,45,Nuevo México,-9206000,1541100,678
7,Chiapas,69,Pijijiapan,1,Pijijiapan,-9312330,1541120,16917
7,Chiapas,34,Frontera Comalapa,3,El Anonal,-9207450,1541170,544
7,Chiapas,69,Pijijiapan,74,Santa Virginia,-9323220,1541200,449
7,Chiapas,30,Chicomuselo,75,Monte Sinaí,-9221590,1541210,549
7,Chiapas,34,Frontera Comalapa,118,La Sabinada,-9209100,1541310,534
7,Chiapas,117,Montecristo de Guerrero,1,Montecristo de Guerrero,-9237100,1541330,2546
20,Oaxaca,324,San Pedro Pochutla,89,Arroyo Cruz,-9628390,1541350,490
7,Chiapas,8,Angel Albino Corzo,14,Nueva Colombia,-9243170,1541450,1568
7,Chiapas,30,Chicomuselo,98,La Zacualpa,-9218440,1541510,530
7,Chiapas,34,Frontera Comalapa,22,Guadalupe Grijalva,-9209490,1541520,1034
7,Chiapas,34,Frontera Comalapa,70,Sabinalito,-9159080,1542030,1808
7,Chiapas,34,Frontera Comalapa,103,Santa Teresa Llano Grande,-9157510,1542120,479
20,Oaxaca,413,Santa María Huatulco,8,Bajos de Coyula,-9618220,1542150,719
7,Chiapas,8,Angel Albino Corzo,20,Plan de Ayutla,-9234170,1542230,483
7,Chiapas,34,Frontera Comalapa,64,La Reforma,-9212280,1542280,540
7,Chiapas,34,Frontera Comalapa,114,Verapaz,-9203420,1542390,2237
7,Chiapas,34,Frontera Comalapa,120,Veinticuatro de Febrero,-9211040,1542430,925
7,Chiapas,20,La Concordia,568,Monterrey,-9253290,1542520,503
20,Oaxaca,324,San Pedro Pochutla,48,El Colorado,-9628430,1542560,846
20,Oaxaca,439,Santa María Tonameca,33,San Antonio,-9634540,1542570,773
20,Oaxaca,439,Santa María Tonameca,30,El Venado,-9636220,1542580,363
7,Chiapas,30,Chicomuselo,27,Lázaro Cárdenas,-9215200,1543020,1321
7,Chiapas,117,Montecristo de Guerrero,58,San Nicolás Plan de Ayutla,-9236230,1543040,761
20,Oaxaca,439,Santa María Tonameca,34,Rincón Alegre,-9634230,1543150,478
20,Oaxaca,439,Santa María Tonameca,25,San Isidro del Palmar,-9636350,1543160,807
20,Oaxaca,324,San Pedro Pochutla,82,El Vigía,-9628150,1543180,703
7,Chiapas,34,Frontera Comalapa,100,Santa Rosa,-9206110,1543210,624
7,Chiapas,30,Chicomuselo,177,Nueva Piedra Labrada,-9221030,1543210,334
20,Oaxaca,324,San Pedro Pochutla,93,Los Ciruelos,-9623190,1543260,431
20,Oaxaca,439,Santa María Tonameca,89,La Reforma,-9636180,1543320,385
20,Oaxaca,439,Santa María Tonameca,86,San Juan Piedras Negras,-9639360,1543320,295
7,Chiapas,30,Chicomuselo,127,La Lucha,-9226580,1543330,313
7,Chiapas,69,Pijijiapan,264,Nueva Urbina,-9314510,1543390,311
7,Chiapas,69,Pijijiapan,9,La Central,-9317540,1543390,816
20,Oaxaca,324,San Pedro Pochutla,137,Chapingo,-9628130,1543470,304
7,Chiapas,30,Chicomuselo,31,Miguel Alemán,-9229420,1543490,547
20,Oaxaca,439,Santa María Tonameca,15,Macahuite,-9641310,1543510,489
20,Oaxaca,439,Santa María Tonameca,13,Escobilla,-9644160,1543550,446
7,Chiapas,30,Chicomuselo,296,Galicia,-9221290,1543580,416
20,Oaxaca,324,San Pedro Pochutla,124,Palotada (San Juan Palotada),-9620160,1544010,329
7,Chiapas,34,Frontera Comalapa,43,Nuevo Llano Grande,-9209180,1544020,349
20,Oaxaca,439,Santa María Tonameca,35,Cuatode,-9631110,1544040,517
20,Oaxaca,324,San Pedro Pochutla,146,Laguna Seca (Sección Cuarta),-9627500,1544120,602
20,Oaxaca,439,Santa María Tonameca,74,La Barra del Potrero,-9645460,1544130,302
7,Chiapas,30,Chicomuselo,8,20 de Noviembre,-9222430,1544170,524
7,Chiapas,69,Pijijiapan,42,San Isidro,-9321150,1544270,1626
7,Chiapas,30,Chicomuselo,1,Chicomuselo,-9217060,1544300,5938
20,Oaxaca,324,San Pedro Pochutla,139,La Cruz del Siglo,-9627370,1544300,331
7,Chiapas,69,Pijijiapan,1837,Nuevo Milenio Santa Cruz la Central,-9317050,1544350,619
20,Oaxaca,324,San Pedro Pochutla,99,Barrio Mendillo,-9628230,1544350,315
7,Chiapas,30,Chicomuselo,298,San Antonio Ocotal,-9223540,1544360,321
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,-9627550,1544400,13685
20,Oaxaca,439,Santa María Tonameca,1,Santa María Tonameca,-9632500,1544450,1850
20,Oaxaca,324,San Pedro Pochutla,133,Barrio Cuaydiguele,-9628250,1544470,398
20,Oaxaca,413,Santa María Huatulco,25,Puente de Coyula,-9617560,1545000,406
7,Chiapas,34,Frontera Comalapa,15,Costa Rica,-9208590,1545050,903
7,Chiapas,34,Frontera Comalapa,42,Nueva Libertad,-9212080,1545160,1329
20,Oaxaca,324,San Pedro Pochutla,204,Loma Cruz,-9627350,1545240,332
20,Oaxaca,439,Santa María Tonameca,92,Santa Elena el Tule,-9649220,1545250,689
7,Chiapas,30,Chicomuselo,38,Nueva Morelia,-9226570,1545300,607
7,Chiapas,97,Tonalá,32,El Manguito,-9331430,1545330,821
7,Chiapas,8,Angel Albino Corzo,77,Montebello Altamira,-9238320,1545410,410
20,Oaxaca,413,Santa María Huatulco,129,Fraccionamiento el Crucero,-9616400,1545430,1062
20,Oaxaca,324,San Pedro Pochutla,50,Corcovado Petaca,-9627130,1545430,420
7,Chiapas,30,Chicomuselo,57,Potrerillos,-9216050,1545530,352
7,Chiapas,8,Angel Albino Corzo,641,Jerusalén,-9238380,1545550,467
20,Oaxaca,413,Santa María Huatulco,135,Sector H Tres,-9608490,1545580,2837
20,Oaxaca,413,Santa María Huatulco,28,Aguaje el Zapote,-9615340,1545580,667
